PID,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Cars,Wood Deck SF,SalePrice,SalePrice_Present,TotalPorch,Overall Qual,Overall Cond,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Qual,MS SubClass,MS Zoning,Lot Shape,Lot Config,Neighborhood,Condition 1,Roof Style,Exterior 1st,Foundation,Central Air,Garage Type,Sale Type,Sale Condition,Alley_simplificado,Land_Contour_simplificado,Land_Slope_simplificado,Roof_Matl_simplificado,Electrical_simplificado,FunctioNo aplical_simplificado,Paved_Drive_simplificado,PoolQC_simplificado,Fence_simplificado,Misc_Feature_simplificado
908201100,65.0,6040,1955,1955,0.0,0,1152,0.0,0.0,2,0,2,2,0,0.0,0,82000,121902.49658542933,0,4,5,3,0,0,0,0,0,3,2,0,0,0,90,RL,Reg,Inside,Edwards,Norm,Gable,AsbShng,PConc,N,No aplica,WD ,AdjLand,0,1,1,1,0,1,0,0,0,0
908201110,65.0,6012,1955,1955,0.0,0,1152,0.0,0.0,2,0,2,2,0,0.0,0,82000,121902.49658542933,0,4,5,2,0,0,0,0,0,3,3,0,0,0,90,RL,Reg,Corner,Edwards,Norm,Gable,AsbShng,PConc,N,No aplica,WD ,AdjLand,0,1,1,1,1,1,0,0,0,0
908201120,92.0,12108,1955,1955,1440.0,0,1440,0.0,0.0,2,0,4,2,0,0.0,0,118000,175420.66581805682,0,4,4,3,3,3,1,5,1,3,2,0,0,0,90,RL,Reg,Inside,Edwards,Norm,Gable,VinylSd,CBlock,N,No aplica,WD ,Normal,0,1,1,1,0,1,1,0,0,0
908204160,74.0,6845,1955,1955,0.0,0,1152,0.0,0.0,2,0,2,2,0,0.0,0,82500,122645.80449143804,0,4,5,3,0,0,0,0,0,3,3,0,0,0,90,RL,Reg,Inside,Edwards,Norm,Gable,WdShing,Slab,N,No aplica,WD ,Normal,0,1,1,1,0,1,0,0,0,0
908225170,56.0,6931,1955,1955,784.0,0,784,1.0,0.0,1,0,2,1,0,0.0,112,91900,136619.99312440187,0,4,5,3,3,3,3,5,1,3,3,0,0,0,190,RL,Reg,Inside,Edwards,Norm,Hip,Wd Sdng,CBlock,N,No aplica,WD ,Normal,0,1,1,1,0,1,1,0,0,0
908226120,60.0,12180,1938,2007,585.0,0,1053,0.0,0.0,1,1,2,1,0,0.0,42,120000,178393.89744209166,0,5,7,3,3,3,1,1,1,4,5,0,0,0,50,RL,Reg,Inside,Edwards,Norm,Gable,Wd Sdng,PConc,Y,No aplica,WD ,Family,0,1,1,1,0,1,0,0,0,0
908250040,57.0,8050,1947,1993,0.0,0,1137,0.0,0.0,1,1,4,1,0,0.0,0,96000,142715.11795367335,0,5,8,4,0,0,0,0,0,4,3,0,0,0,50,RL,Reg,Inside,Edwards,Norm,Gable,MetalSd,Slab,Y,No aplica,WD ,Normal,0,1,1,1,1,0,1,0,0,0
908250090,68.0,9520,1953,1953,911.0,0,930,0.0,0.0,1,0,2,1,0,1.0,134,99000,147174.96538972564,0,4,5,3,4,3,1,3,1,3,3,0,2,3,20,RL,Reg,Inside,Edwards,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,0,0,1,1,1,1,0,1,1
908275130,70.0,11767,1946,1995,768.0,0,1200,0.0,0.0,1,0,3,1,0,1.0,0,130500,194003.3634682747,0,5,6,3,3,3,1,4,1,5,3,0,1,3,50,RL,Reg,Inside,Edwards,Norm,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
908275180,60.0,8172,1954,1972,941.0,0,1470,0.0,0.0,2,0,4,1,0,1.0,0,135000,200693.13462235316,156,4,6,3,3,3,1,1,1,5,3,0,1,3,50,RL,Reg,Inside,Edwards,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
908275280,59.0,16466,1955,1955,816.0,0,1393,0.0,0.0,1,1,3,1,0,1.0,121,135500,201436.44252836183,265,5,7,4,3,3,1,1,1,3,3,0,1,3,50,RL,IR1,Inside,Edwards,Norm,Gable,MetalSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
908276140,62.0,7692,1954,1954,416.0,0,1204,0.0,0.0,1,0,3,1,0,1.0,0,100000,148661.58120174307,0,4,6,3,5,3,3,1,1,4,3,0,1,3,80,RL,Reg,Inside,Edwards,Norm,Gable,Wd Sdng,CBlock,Y,Basment,WD ,Abnorml,0,0,0,1,0,1,1,0,0,0
909100150,67.0,5142,1923,2008,949.0,0,1292,0.0,0.0,1,1,3,1,0,1.0,0,108000,160554.5076978825,183,4,7,3,3,3,1,5,1,3,4,0,1,3,30,RL,Reg,Inside,Edwards,Norm,Gable,Wd Sdng,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
909100170,67.0,5604,1925,1950,864.0,0,864,1.0,0.0,1,0,2,1,0,0.0,0,98000,145688.3495777082,96,5,6,3,3,3,1,3,1,3,3,0,0,0,30,RL,Reg,Inside,Edwards,Norm,Gable,Stucco,CBlock,N,No aplica,WD ,Normal,0,1,1,1,0,1,1,0,0,0
909101060,45.0,8248,1914,1950,864.0,0,864,1.0,0.0,1,0,2,1,0,0.0,0,67000,99603.25940516786,100,3,3,3,3,3,1,4,1,3,3,0,0,0,30,RL,Reg,Inside,Edwards,Norm,Gable,Stucco,BrkTil,N,No aplica,WD ,Normal,1,1,1,1,0,1,0,0,0,0
909101180,55.0,5687,1912,2000,780.0,0,1716,1.0,0.0,2,0,6,1,0,0.0,0,135900,202031.08885316885,184,5,6,2,3,2,1,3,1,5,2,0,0,0,190,RL,Reg,Inside,SWISU,Norm,Gable,VinylSd,PConc,N,No aplica,WD ,Normal,1,0,1,1,1,1,0,0,0,0
909131170,60.0,12155,1925,1950,672.0,0,1482,0.0,0.0,2,0,4,1,0,1.0,0,140000,208126.21368244028,254,6,8,3,3,3,1,4,1,3,2,0,1,3,70,RH,IR1,Inside,SWISU,Norm,Gable,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
909175050,60.0,8400,1939,1997,720.0,420,2192,0.0,0.0,2,1,4,1,1,1.0,262,179500,266847.5382571288,24,5,8,3,3,3,1,2,1,5,4,4,1,3,75,RL,Reg,Inside,SWISU,Norm,Gable,Wd Sdng,PConc,Y,Detchd,WD ,Normal,0,0,0,1,1,1,1,0,0,0
909175100,60.0,8400,1925,1950,1181.0,0,1694,0.0,0.0,2,0,4,1,1,2.0,342,136500,202923.05834037927,128,6,5,3,3,3,1,3,1,2,3,4,1,3,50,RL,Reg,Inside,SWISU,Norm,Gable,MetalSd,PConc,Y,Detchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
909177120,60.0,7290,1921,1950,1228.0,0,1424,0.0,0.0,2,0,2,1,1,1.0,0,168000,249751.45641892837,90,7,8,3,3,3,1,1,1,5,3,4,1,3,30,RL,Reg,Corner,SWISU,Norm,Gable,WdShing,BrkTil,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
909201110,55.0,8525,1911,1950,940.0,0,1964,0.0,0.0,1,1,4,1,0,0.0,0,130000,193260.055562266,192,5,6,3,3,3,3,1,1,3,3,0,0,0,70,RH,Reg,Inside,SWISU,Norm,Gable,MetalSd,PConc,N,No aplica,WD ,Abnorml,0,0,1,1,0,1,0,0,0,0
909250040,51.0,9842,1921,1998,612.0,0,2601,0.0,0.0,3,1,4,1,0,2.0,183,189000,280970.3884712944,301,5,6,3,3,2,1,1,1,5,3,0,2,3,70,RL,Reg,Inside,SWISU,Feedr,Gable,MetalSd,BrkTil,Y,BuiltIn,WD ,Normal,0,1,1,1,1,1,1,0,0,0
909250230,64.0,7804,1930,1950,960.0,0,1920,2.0,0.0,2,2,4,2,2,2.0,248,161900,240683.099965622,121,6,7,3,3,3,1,5,3,5,3,4,1,3,90,RL,Reg,Inside,SWISU,Norm,Gable,Stucco,BrkTil,Y,Detchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
909251080,66.0,8969,1926,1950,644.0,0,1316,1.0,0.0,1,0,2,1,1,1.0,0,145000,215559.29274252744,192,6,6,3,3,3,1,4,1,5,3,4,1,3,70,RL,Reg,Inside,Crawfor,Norm,Gambrel,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,0,1,1,1,1,0,0,1,0
909251090,79.0,11526,1922,1994,588.0,384,2555,0.0,0.0,2,0,3,1,1,2.0,431,191000,283943.62009532924,0,6,7,3,5,3,1,1,1,2,3,4,3,3,70,RL,IR1,Inside,Crawfor,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,0,0,1,1,0,1,0,0,0
909252110,63.0,15576,1915,1976,840.0,0,1680,0.0,0.0,2,0,4,1,0,1.0,0,177000,263130.99872708524,160,6,7,3,4,3,1,1,1,5,3,0,1,3,70,RL,Reg,Inside,Crawfor,Norm,Gable,Wd Sdng,BrkTil,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
909252220,63.0,15564,1914,1995,676.0,0,1264,0.0,0.0,1,0,3,1,0,2.0,424,147500,219275.83227257105,0,6,6,3,4,3,1,1,1,5,3,0,1,3,50,RL,Reg,Inside,Crawfor,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,1
909253190,52.0,6292,1930,1950,768.0,0,790,0.0,0.0,1,0,2,1,0,1.0,0,91000,135282.0388935862,141,6,5,3,4,3,2,3,1,3,3,0,1,2,30,RL,Reg,Inside,SWISU,Norm,Gable,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
909254050,54.0,7609,1925,1997,798.0,0,1512,1.0,0.0,2,0,3,1,1,1.0,85,231000,343408.2525760265,57,8,9,4,2,3,1,5,1,5,4,4,1,3,70,RL,Reg,Corner,Crawfor,Norm,Gable,Stucco,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,1,0
909256060,51.0,10480,1936,1950,1064.0,473,1639,0.0,0.0,1,0,3,1,0,1.0,0,115000,170960.81838200454,0,6,5,3,3,3,1,1,1,5,3,0,1,3,50,RL,Reg,Inside,SWISU,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,0,1,0,0,0
909275040,70.0,9650,1923,1950,784.0,0,1603,0.0,0.0,1,0,4,1,1,2.0,0,138000,205152.98205840544,217,6,3,3,3,3,1,1,1,3,3,4,1,3,70,RL,IR1,Corner,Crawfor,Norm,Hip,Wd Sdng,BrkTil,Y,Attchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
909275050,60.0,7200,1931,2000,776.0,0,1502,0.0,0.0,1,1,3,1,1,1.0,0,149000,221505.7559905972,112,7,6,2,4,3,1,1,1,3,3,4,2,3,70,RL,Reg,Inside,Crawfor,Norm,Gable,Stucco,BrkTil,Y,Attchd,WD ,Normal,0,0,0,1,1,1,0,0,1,0
909276170,74.0,11988,1934,1995,715.0,0,1660,0.0,0.0,1,1,3,1,1,1.0,0,188700,280524.4037276892,0,6,7,3,3,3,1,2,1,2,3,4,1,3,70,RL,IR1,Inside,Crawfor,Norm,Hip,Stucco,CBlock,Y,Detchd,WD ,Normal,0,0,0,1,0,1,1,0,0,0
909277040,70.0,11700,1937,1995,942.0,0,1938,0.0,0.0,2,0,4,1,1,1.0,0,198000,294349.9307794513,40,5,6,3,3,3,1,4,1,5,4,4,1,3,50,RL,IR1,Inside,Crawfor,Norm,Gable,WdShing,CBlock,Y,Detchd,WD ,Normal,1,0,0,1,1,0,1,0,0,0
909277070,70.0,9260,1938,1950,884.0,0,1374,0.0,0.0,1,0,3,1,0,1.0,64,110000,163527.73932191738,100,5,4,3,3,3,1,1,1,3,3,0,1,3,50,RL,IR1,Inside,Crawfor,Feedr,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,1,0,1,1,0,1,1,0,0,0
909281030,79.0,7801,1951,1951,1091.0,0,1091,0.0,1.0,1,0,2,1,1,1.0,66,104000,154608.0444498128,326,6,5,2,3,3,1,3,1,2,3,3,3,3,20,RL,IR1,Corner,Crawfor,Feedr,Hip,WdShing,PConc,N,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,1,0
909281110,100.0,9670,1935,1950,608.0,0,1873,0.0,0.0,1,1,4,1,2,2.0,0,257076,382173.246490193,207,8,6,3,3,2,1,2,1,3,3,4,3,2,70,RL,IR1,Inside,Crawfor,Norm,Gable,BrkFace,PConc,Y,Detchd,WD ,Alloca,0,0,0,1,1,1,1,0,0,0
909282030,70.0,14100,1935,1997,728.0,0,3447,0.0,0.0,3,1,4,1,2,3.0,314,381000,566400.624378641,12,8,9,4,3,3,2,3,1,5,4,4,1,3,50,RL,IR1,Inside,Crawfor,Norm,Gable,Stucco,CBlock,Y,BuiltIn,WD ,Normal,0,1,0,1,1,1,1,0,1,0
909425010,70.0,15660,1939,2006,798.0,0,1954,0.0,1.0,1,1,3,1,2,2.0,0,311500,463080.8254434296,269,7,9,4,3,3,1,4,1,5,4,3,1,3,50,RL,IR1,Corner,Crawfor,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
909425085,70.0,12392,1950,2000,832.0,0,2161,1.0,0.0,2,1,3,1,2,2.0,0,263400,391574.6048853913,96,7,9,4,3,4,1,6,1,5,4,3,3,3,50,RL,Reg,Inside,Crawfor,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
909428170,56.0,26073,1956,1956,1898.0,0,1898,0.0,0.0,2,1,3,1,2,2.0,0,236500,351584.6395421224,275,5,5,3,3,3,1,3,1,5,3,3,1,3,20,RL,IR1,CulDSac,Crawfor,Norm,Gable,BrkFace,PConc,Y,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,1,0
909428190,70.0,14778,1954,2006,1296.0,0,1640,1.0,0.0,1,0,3,1,1,2.0,108,224000,333001.94189190445,216,6,7,3,3,3,1,4,1,5,4,4,1,3,20,RL,IR1,CulDSac,Crawfor,PosN,Hip,HdBoard,CBlock,Y,Detchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
909451020,24.0,1879,1980,1980,516.0,0,1032,0.0,0.0,1,0,2,1,1,2.0,213,116500,173190.74210003068,0,6,6,3,4,3,1,6,1,3,3,3,1,3,160,RM,Reg,CulDSac,Blueste,Norm,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
909451150,24.0,1950,1980,1980,716.0,0,1556,1.0,0.0,2,1,3,1,1,2.0,161,151000,224478.98761463203,0,6,6,4,4,3,1,2,6,3,3,3,3,3,160,RM,Reg,Inside,Blueste,Norm,Gable,MetalSd,CBlock,Y,Attchd,COD,Normal,0,1,1,1,1,1,1,0,1,0
910200080,50.0,7000,1926,1998,894.0,0,919,1.0,0.0,1,0,2,1,0,1.0,0,126000,187313.59231419623,116,6,8,4,3,3,1,3,6,3,3,0,1,3,30,RM,Reg,Inside,IDOTRR,Norm,Gable,VinylSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,1,0
910201130,60.0,6000,1940,2006,720.0,0,1090,0.0,0.0,1,0,3,1,0,1.0,0,120000,178393.89744209166,0,6,8,3,2,3,1,1,1,4,3,0,1,3,50,RM,Reg,Inside,IDOTRR,Norm,Gable,VinylSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
910202050,40.0,3636,1922,1950,796.0,0,796,0.0,0.0,1,0,2,1,0,0.0,0,55000,81763.86966095869,100,4,4,3,3,2,1,1,1,2,3,0,0,0,30,RM,Reg,Inside,IDOTRR,Norm,Gable,AsbShng,BrkTil,N,No aplica,WD ,Normal,0,1,1,1,1,1,0,0,1,0
910202100,60.0,5890,1930,2007,816.0,0,816,0.0,0.0,1,0,2,1,0,1.0,0,120500,179137.2053481004,96,6,8,4,3,3,3,5,1,5,3,0,1,3,30,RM,Reg,Corner,IDOTRR,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
910203020,71.0,6900,1940,1955,740.0,0,778,0.0,0.0,1,0,2,1,1,1.0,0,120500,179137.2053481004,25,5,6,3,3,3,1,5,3,5,3,4,3,5,30,RM,Reg,Inside,IDOTRR,Norm,Gable,VinylSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
910203090,58.0,8155,1930,1950,780.0,0,1200,0.0,0.0,1,0,4,1,0,0.0,0,119000,176907.28163007426,96,5,7,3,4,3,1,1,1,4,3,0,0,0,50,RM,Reg,Inside,IDOTRR,Norm,Gable,Wd Sdng,CBlock,Y,No aplica,WD ,Normal,0,1,1,1,0,1,1,0,0,0
910205010,75.0,6000,1967,1967,624.0,0,1656,0.0,0.0,1,1,3,1,1,1.0,0,126000,187313.59231419623,280,5,5,3,4,3,2,3,1,5,3,1,1,3,80,RM,Reg,Inside,IDOTRR,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,1,0
910206110,60.0,7392,1930,1995,520.0,0,912,0.0,0.0,1,0,2,1,0,1.0,0,99500,147918.27329573434,90,5,7,3,3,3,1,1,1,3,3,0,2,3,30,RM,Reg,Inside,IDOTRR,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
910226040,75.0,9000,1958,1958,1151.0,0,1955,0.0,0.0,2,0,4,1,0,1.0,0,165500,246034.9168888848,0,5,5,3,3,3,1,5,1,4,3,0,3,3,50,RM,Reg,Inside,IDOTRR,Norm,Gable,WdShing,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
910251050,80.0,14584,1952,1952,0.0,0,733,0.0,0.0,1,0,2,1,0,2.0,0,13100,19474.667137428343,0,1,5,1,0,0,0,0,0,1,2,0,1,2,20,A (agr),Reg,Inside,IDOTRR,Norm,Gable,AsbShng,Slab,N,Attchd,WD ,Abnorml,0,0,0,1,0,0,0,0,0,0
911102090,60.0,5280,1895,1950,173.0,0,1361,0.0,0.0,1,0,2,1,0,1.0,0,89000,132308.80726955133,123,4,7,3,1,2,1,1,1,5,3,0,1,2,70,C (all),Reg,Corner,IDOTRR,Feedr,Gable,Wd Sdng,Stone,N,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
911102170,50.0,8500,1920,1950,649.0,0,1317,0.0,0.0,1,0,3,1,0,1.0,0,40000,59464.632480697226,226,4,4,2,3,3,1,1,1,3,3,0,1,3,70,C (all),Reg,Inside,IDOTRR,Feedr,Gambrel,BrkFace,BrkTil,N,Detchd,WD ,Normal,1,1,1,1,1,1,0,0,1,0
911102180,52.0,5150,1910,2000,356.0,0,1049,0.0,0.0,1,0,2,1,0,1.0,0,80900,120267.21919221012,0,4,7,3,1,3,1,1,1,3,3,0,1,1,50,C (all),Reg,Corner,IDOTRR,Feedr,Gable,Plywood,PConc,N,Detchd,WD ,Normal,0,1,1,1,0,1,0,0,0,0
911226010,120.0,18000,1935,1950,894.0,0,894,0.0,0.0,1,0,2,1,0,3.0,0,81000,120415.88077341187,20,3,4,3,3,3,1,1,1,3,3,0,2,3,30,C (all),Reg,Inside,IDOTRR,Norm,Gable,MetalSd,CBlock,Y,Detchd,ConLD,Normal,0,0,1,1,1,1,1,0,0,1
911226030,60.0,9000,1920,1950,592.0,0,864,0.0,0.0,1,1,3,1,0,1.0,0,65000,96630.027781133,190,4,6,3,2,2,2,1,1,5,2,0,1,2,70,C (all),Reg,Inside,IDOTRR,Norm,Gable,MetalSd,Stone,Y,Detchd,WD ,Normal,0,0,1,1,1,0,0,0,0,0
911370410,64.0,5587,2008,2008,1600.0,0,1652,1.0,1.0,2,0,2,1,1,2.0,162,392500,583496.7062168416,206,8,5,3,5,3,4,6,1,5,4,4,3,3,120,RM,IR1,Inside,Crawfor,Norm,Hip,CemntBd,PConc,Y,Attchd,New,Partial,0,0,0,1,1,1,1,0,0,0
911370490,44.0,3843,2007,2008,1596.0,0,1648,1.0,1.0,2,0,2,1,1,2.0,162,294464,437754.8384699007,206,8,5,3,5,3,4,6,1,5,5,4,3,3,120,RM,IR1,Inside,Crawfor,Norm,Hip,CemntBd,PConc,Y,Attchd,New,Partial,0,0,0,1,1,1,1,0,0,0
911370520,44.0,3811,2004,2005,1594.0,0,1646,1.0,1.0,2,0,2,1,1,2.0,128,250000,371653.9530043576,208,7,5,3,5,3,4,6,1,5,5,4,3,3,120,RM,IR1,Inside,Crawfor,Norm,Hip,CemntBd,PConc,Y,Attchd,WD ,Normal,0,0,0,1,1,1,1,0,0,0
911370540,44.0,3842,2004,2005,1594.0,0,1646,1.0,1.0,2,0,2,1,1,2.0,128,275000,408819.3483047934,208,8,5,3,5,3,4,6,1,5,4,4,3,3,120,RM,IR1,Inside,Crawfor,Norm,Hip,CemntBd,PConc,Y,Attchd,WD ,Normal,0,0,0,1,1,1,1,0,0,0
914453045,74.0,23730,1996,1997,1840.0,0,2032,1.0,0.0,3,0,3,1,0,3.0,0,300000,445984.7436052292,238,7,5,3,5,3,2,6,1,5,4,0,3,3,20,RL,IR2,Inside,Mitchel,Norm,Gable,MetalSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
914465060,74.0,13265,2002,2002,1568.0,0,1689,1.0,0.0,2,0,3,1,2,3.0,150,271000,402872.8850567237,59,8,5,3,4,3,1,6,1,5,4,4,2,3,20,RL,IR1,CulDSac,Mitchel,Norm,Hip,CemntBd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
914467050,74.0,11050,1996,1997,910.0,0,1820,0.0,0.0,2,1,3,1,1,3.0,318,213000,316649.16795971274,32,7,5,3,4,3,2,1,1,5,4,3,1,3,60,RL,Reg,Inside,Mitchel,Norm,Gable,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
914475020,76.0,9880,1977,1977,1096.0,0,1118,1.0,0.0,1,0,3,1,1,1.0,203,171000,254211.30385498065,0,6,6,3,3,3,3,5,1,3,3,1,3,3,80,RL,Reg,Inside,Mitchel,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,1,1,0
914476010,75.0,10125,1977,1977,1196.0,0,1279,0.0,1.0,2,0,3,1,2,2.0,238,171500,254954.61176098936,83,6,6,3,3,3,1,5,2,3,3,2,1,3,20,RL,Reg,Inside,Mitchel,Norm,Gable,Plywood,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
914476080,76.0,10260,1976,1976,0.0,0,1872,0.0,0.0,2,2,4,2,0,2.0,0,100000,148661.58120174307,0,5,4,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,Mitchel,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
914476450,74.0,9990,1991,1991,1680.0,0,1689,1.0,0.0,2,0,3,1,1,2.0,428,228500,339691.7130459829,120,4,5,3,4,3,1,5,1,4,3,3,1,3,20,RL,Reg,Inside,Mitchel,Norm,Gable,HdBoard,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
916125425,82.0,164660,1965,1965,1499.0,0,1786,2.0,0.0,2,0,3,1,2,2.0,670,228950,340360.69016139075,0,5,6,3,3,3,4,5,4,5,3,4,3,3,190,RL,IR1,Corner,Timber,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,0,0,1,1,1,1,0,0,1
916226030,42.0,4084,1986,1986,1277.0,0,1501,1.0,0.0,2,0,2,1,1,2.0,240,241500,359017.7186022095,0,7,6,3,4,3,3,6,1,4,4,3,3,3,120,RL,IR1,Inside,Timber,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
916325080,82.0,15498,1976,1976,1565.0,0,2898,1.0,0.0,2,0,2,1,1,2.0,0,287000,426658.7380490026,246,8,6,3,4,3,3,5,2,3,4,4,3,3,20,RL,IR1,Corner,Timber,Norm,Hip,Stone,CBlock,Y,Attchd,COD,Abnorml,0,1,1,0,1,1,1,0,0,0
916380060,74.0,11563,2006,2007,1518.0,0,1537,1.0,0.0,2,0,3,1,0,3.0,0,294000,437065.0487331246,26,8,5,3,5,3,4,6,1,5,4,0,3,3,20,RL,IR1,Inside,Timber,Norm,Hip,VinylSd,PConc,Y,Attchd,WD ,Normal,0,0,1,1,1,1,1,0,0,0
916382120,71.0,9520,2007,2008,1638.0,0,1646,1.0,0.0,2,0,3,1,1,3.0,192,293077,435692.9023386325,44,8,5,3,4,3,4,6,1,5,4,4,2,3,20,RL,IR1,Inside,Timber,Norm,Gable,VinylSd,PConc,Y,Attchd,New,Partial,0,0,1,1,1,1,1,0,0,0
916384100,107.0,12852,2007,2007,920.0,0,1780,1.0,0.0,2,1,3,1,1,2.0,0,264966,393902.6452470105,192,8,5,3,4,3,3,6,1,5,4,4,3,3,60,RL,IR1,Corner,Timber,Norm,Gable,VinylSd,PConc,Y,Attchd,New,Partial,0,0,1,1,1,1,1,0,0,0
916386040,73.0,9802,2006,2007,352.0,0,1442,0.0,0.0,2,1,3,1,0,2.0,100,172500,256441.2275730068,0,5,5,3,4,3,1,1,1,4,3,0,3,3,80,RL,Reg,Inside,Timber,Norm,Gable,VinylSd,PConc,Y,BuiltIn,WD ,Normal,0,1,1,1,1,1,1,0,0,0
916386180,81.0,12018,2008,2008,796.0,0,1612,0.0,0.0,2,1,3,1,0,3.0,0,218689,325106.5253142799,64,7,5,3,4,3,3,1,1,5,4,0,3,3,60,RL,IR1,Corner,Timber,Norm,Gable,VinylSd,PConc,Y,Attchd,New,Partial,0,0,1,1,1,1,1,0,0,0
916402015,75.0,12890,1989,1989,1495.0,0,1495,0.0,0.0,2,0,3,1,1,2.0,252,150000,222992.3718026146,192,6,5,3,4,3,1,1,1,5,3,3,1,3,20,RL,IR1,Inside,Timber,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
916402115,47.0,12416,1986,1986,1606.0,0,1651,1.0,0.0,2,0,3,1,1,2.0,192,184000,273537.3094112072,0,6,5,3,4,2,1,5,2,3,3,3,3,3,20,RL,IR1,Inside,Timber,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,0,0
916402215,93.0,18265,1986,1986,1256.0,0,1256,0.0,0.0,2,0,3,1,1,2.0,282,180000,267590.8461631375,0,6,5,4,4,4,3,6,3,5,4,2,1,3,20,RL,Reg,Corner,Timber,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
916403230,85.0,10200,1988,1989,1461.0,0,1509,1.0,0.0,2,0,3,1,1,2.0,224,175000,260157.7671030504,0,6,5,3,4,3,3,6,1,5,4,2,2,3,80,RL,Reg,Inside,Timber,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
916455120,82.0,11202,2003,2003,1432.0,0,1440,1.0,0.0,2,0,3,1,1,2.0,185,232500,345638.1762940526,95,8,5,3,5,3,3,6,1,5,4,3,3,3,20,RL,IR1,Inside,Timber,Norm,Hip,VinylSd,PConc,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
